theta,fresnel_refl
0.0,0.0194201204259176
0.18016032064128257,0.019420120426957933
0.36032064128256514,0.01942012044256357
0.5404809619238478,0.019420120510191638
0.7206412825651303,0.019420120692281863
0.9008016032064128,0.019420121076273285
1.0809619238476955,0.01942012177462775
1.261122244488978,0.019420122924860013
1.4412825651302605,0.01942012468957464
1.621442885771543,0.01942012725650963
1.8016032064128256,0.019420130838586767
1.9817635270541083,0.019420135673968712
2.161923847695391,0.019420142026122952
2.3420841683366733,0.019420150183892426
2.522244488977956,0.01942016046157311
2.7024048096192383,0.0194201731989983
2.882565130260521,0.019420188761629945
3.062725450901804,0.019420207540656678
3.242885771543086,0.019420229953098903
3.423046092184369,0.019420256441920854
3.603206412825651,0.019420287476149545
3.783366733466934,0.019420323551000856
3.9635270541082166,0.01942036518801265
4.143687374749499,0.019420412935184983
4.323847695390782,0.019420467367127513
4.504008016032064,0.019420529085214078
4.684168336673347,0.019420598717744535
4.864328657314629,0.01942067692011389
5.044488977955912,0.019420764374988818
5.224649298597194,0.019420861792491535
5.404809619238477,0.019420969910391172
5.58496993987976,0.019421089494302653
5.765130260521042,0.01942122133789318
5.9452905811623245,0.01942136626309634
6.125450901803608,0.019421525120333946
6.30561122244489,0.01942169878874568
6.485771543086172,0.019421888176426566
6.665931863727455,0.019422094220672342
6.846092184368738,0.01942231788823296
7.02625250501002,0.019422560175574016
7.206412825651302,0.019422822109146476
7.386573146292585,0.019423104745664548
7.566733466933868,0.01942340917239205
7.74689378757515,0.019423736507437003
7.927054108216433,0.019424087900054905
8.107214428857716,0.019424464530960556
8.287374749498998,0.01942486761264863
8.467535070140281,0.01942529838972299
8.647695390781564,0.019425758139235062
8.827855711422846,0.01942624817103104
9.008016032064129,0.019426769828108453
9.18817635270541,0.019427324486981746
9.368336673346693,0.019427913558057452
9.548496993987976,0.01942853848601863
9.728657314629258,0.01942920075021906
9.908817635270541,0.01942990186508714
10.088977955911824,0.019430643380539594
10.269138276553106,0.019431426882405137
10.449298597194389,0.019432253992858396
10.629458917835672,0.019433126370863966
10.809619238476953,0.01943404571263089
10.989779559118237,0.019435013752077776
11.16993987975952,0.019436032261308415
11.350100200400801,0.019437103051098525
11.530260521042084,0.019438227971393184
11.710420841683367,0.01943940891181567
11.890581162324649,0.019440647802187534
12.070741482965932,0.019441946613060104
12.250901803607215,0.01944330735625775
12.431062124248497,0.019444732085432924
12.61122244488978,0.019446222896633267
12.791382765531063,0.019447781928880838
12.971543086172344,0.0194494113647638
13.151703406813628,0.019451113431040612
13.33186372745491,0.019452890399257072
13.512024048096192,0.019454744586376287
13.692184368737475,0.019456678355421763
13.872344689378759,0.019458694116133997
14.05250501002004,0.019460794325640563
14.232665330661323,0.019462981489140066
14.412825651302605,0.019465258160600137
14.592985971943888,0.019467626943469638
14.77314629258517,0.019470090491405426
14.953306613226452,0.019472651509013846
15.133466933867735,0.019475312752607145
15.313627254509019,0.019478077030975184
15.4937875751503,0.019480947206172623
15.673947895791583,0.019483926194321773
15.854108216432866,0.019487016966431518
16.034268537074148,0.019490222549232526
16.214428857715433,0.019493546026028985
16.394589178356714,0.019496990537567063
16.574749498997996,0.019500559282920767
16.75490981963928,0.019504255520394864
16.935070140280562,0.019508082568445786
17.115230460921843,0.01951204380662045
17.29539078156313,0.019516142676513398
17.47555110220441,0.01952038268274262
17.65571142284569,0.019524767393944317
17.835871743486972,0.019529300443787062
18.016032064128257,0.019533985532005492
18.19619238476954,0.019538826425454077
18.37635270541082,0.019543826959181214
18.556513026052105,0.019548991037524062
18.736673346693387,0.01955432263522441
18.916833667334668,0.01955982579856605
19.096993987975953,0.019565504646533963
19.277154308617234,0.01957136337199574
19.457314629258516,0.019577406242905687
19.6374749498998,0.019583637603531913
19.817635270541082,0.019590061875706916
19.997795591182363,0.019596683560102066
20.17795591182365,0.019603507237526352
20.35811623246493,0.019610537570250018
20.53827655310621,0.019617779303353244
20.718436873747496,0.019625237266100732
20.898597194388778,0.01963291637334221
21.07875751503006,0.019640821626939753
21.258917835671344,0.0196489581172222
21.439078156312625,0.01965733102446705
21.619238476953907,0.019665945620410765
21.79939879759519,0.01967480726978749
21.979559118236473,0.019683921431897143
22.159719438877755,0.019693293662203105
22.33987975951904,0.01970292961396038
22.52004008016032,0.019712835039874442
22.700200400801602,0.019723015793791633
22.880360721442887,0.01973347783242158
23.06052104208417,0.01974422721709225
23.24068136272545,0.019755270115538195
23.420841683366735,0.019766612803722782
23.601002004008016,0.019778261667694867
23.781162324649298,0.019790223205480663
23.961322645290583,0.019802504029011455
24.141482965931864,0.01981511086608785
24.321643286573146,0.019828050562381176
24.50180360721443,0.019841330083472955
24.681963927855712,0.01985495651693284
24.862124248496993,0.01986893707443607
25.04228456913828,0.019883279093921066
25.22244488977956,0.01989799004178787
25.40260521042084,0.019913077515138322
25.582765531062126,0.019928549244058725
25.762925851703407,0.0199444130939459
25.94308617234469,0.01996067706787727
26.123246492985974,0.019977349309025994
26.303406813627255,0.01999443810312211
26.483567134268537,0.0200119518809602
26.66372745490982,0.02002989922095491
26.843887775551103,0.020048288851744988
27.024048096192384,0.02006712965484688
27.20420841683367,0.020086430667358837
27.38436873747495,0.020106201084716446
27.564529058116232,0.020126450263500753
27.744689378757517,0.020147187724299763
27.9248496993988,0.020168423154624658
28.10501002004008,0.02019016641188148
28.285170340681365,0.020212427526399596
28.465330661322646,0.020235216704518087
28.645490981963928,0.02025854433173089
28.82565130260521,0.020282420975892217
29.005811623246494,0.020306857390483206
29.185971943887775,0.020331864517941133
29.366132264529057,0.020357453493052294
29.54629258517034,0.020383635646409933
29.726452905811623,0.020410422507938432
29.906613226452905,0.02043782581048503
30.08677354709419,0.020465857493480656
30.26693386773547,0.020494529706670817
30.447094188376752,0.020523854813918285
30.627254509018037,0.020553845397078944
30.80741482965932,0.020584514259952103
30.9875751503006,0.020615874432306884
31.167735470941885,0.020647939173986156
31.347895791583166,0.020680721979089628
31.528056112224448,0.0207142365802375
31.708216432865733,0.020748496952916525
31.888376753507014,0.02078351731990987
32.068537074148296,0.02081931215581277
32.24869739478958,0.020855896191635272
32.428857715430865,0.02089328441949425
32.60901803607214,0.020931492097396084
32.78917835671343,0.02097053475411224
32.96933867735471,0.02101042819414917
33.14949899799599,0.02105118850281474
33.329659318637276,0.021092832051383063
33.50981963927856,0.021135375502359617
33.68997995991984,0.02117883581484878
33.870140280561124,0.021223230250025794
34.05030060120241,0.021268576376715222
34.23046092184369,0.021314892077078235
34.41062124248497,0.021362195552410593
34.59078156312626,0.021410505329053947
34.770941883767534,0.02145984026442241
34.95110220440882,0.02151021955314701
35.1312625250501,0.02156166273334023
35.31142284569138,0.021614189692983087
35.49158316633267,0.021667820676437372
35.671743486973945,0.021722576291085382
35.85190380761523,0.021778477514100072
36.032064128256515,0.021835545699347692
36.21222444889779,0.02189380258442642
36.39238476953908,0.021953270297842928
36.57254509018036,0.02201397136633025
36.75270541082164,0.02207592872230979
36.932865731462925,0.022139165711499962
37.11302605210421,0.022203706100675083
37.29318637274549,0.0222695740855771
37.47334669338677,0.0223367942989836
37.65350701402806,0.022405391818934983
37.833667334669336,0.02247539217712447
38.01382765531062,0.0225468213674538
38.193987975951906,0.022619705854758487
38.374148296593184,0.022694072583705746
38.55430861723447,0.022769948987868816
38.734468937875754,0.022847362998981317
38.91462925851703,0.022926343056375215
39.094789579158316,0.023006918116606295
39.2749498997996,0.02308911766327093
39.45511022044088,0.02317297171701816
39.635270541082164,0.023258510845760968
39.81543086172345,0.023345766175091008
39.99559118236473,0.023434769398900913
40.17575150300601,0.023525552790218493
40.3559118236473,0.02361814921225706
40.536072144288575,0.023712592129686676
40.71623246492986,0.023808915620130558
40.896392785571145,0.02390715438589129
41.07655310621242,0.024007343765912136
41.25671342685371,0.024109519747977426
41.43687374749499,0.024213718981157824
41.61703406813627,0.024319978788505003
41.797194388777555,0.024428337180001314
41.97735470941884,0.024538832865769154
42.15751503006012,0.02465150526954618
42.3376753507014,0.02476639454243121
42.51783567134269,0.02488354157690697
42.697995991983966,0.02500298802114502
42.87815631262525,0.02512477629359901
43.058316633266536,0.025248949597892208
43.23847695390781,0.0253755519380053
43.4186372745491,0.025504628133770954
43.59879759519038,0.02563622383668125
43.77895791583166,0.025770385546014865
43.959118236472946,0.0259071606252903
44.13927855711423,0.026046597319052234
44.31943887775551,0.026188744769997913
44.499599198396794,0.02633365303645052
44.67975951903808,0.02648137311018711
44.85991983967936,0.02663195693462798
45.04008016032064,0.026785457423395918
45.22024048096193,0.02694192847925186
45.400400801603205,0.0271014250134162
45.58056112224449,0.02726400296528264
45.760721442885774,0.027429719322533637
45.94088176352705,0.027598632141665354
