q400,S_q400,q500,S_q500,q600,S_q600,q700,S_q700,q800,S_q800
1.5057725443079608,0.008439733617982264,1.2046180354463687,0.00840348109538063,1.0038483628719739,0.008383864612121164,0.8604414538902634,0.008372062336874144,0.7528862721539804,0.008364412591159776
1.571120053448561,0.00844869178111764,1.256896042758849,0.0084091842911892,1.0474133689657075,0.008387813890370232,0.8977828876848921,0.00837495886658283,0.7855600267242805,0.008366627775371465
1.6364636784890823,0.008458041713382203,1.309170942791266,0.008415134190208215,1.0909757856593882,0.008391932982934107,0.9351221019937614,0.008377979492898837,0.8182318392445411,0.008368937640895904
1.7018032578879676,0.008467784814777635,1.3614426063103742,0.008421331338172326,1.1345355052586452,0.008396222138546338,0.9724590045074102,0.008381124341349609,0.8509016289439838,0.008371342257403679
1.7671386301136627,0.008477922545852926,1.4137109040909301,0.008427776303857321,1.1780924200757752,0.008400681617019932,1.009793502922093,0.008384393543971514,0.8835693150568313,0.008373841695569248
1.8324696336450124,0.008488456427922406,1.46597570691601,0.00843446967929155,1.2216464224300083,0.008405311688163927,1.0471255049400072,0.008387787236972527,0.9162348168225062,0.008376436029855395
1.8977961069716636,0.008499388043522182,1.518236885577331,0.008441412079529375,1.2651974046477759,0.008410112632119666,1.0844549182695222,0.008391305562147403,0.9488980534858318,0.00837912533556124
1.9631178885944607,0.008510719036890144,1.5704943108755687,0.00844860414310288,1.308745259062974,0.008415084739853671,1.1217816506254064,0.008394948665836299,0.9815589442972303,0.008381909693730594
2.028434817025849,0.008522451114401603,1.6227478536206792,0.008456046531862767,1.3522898780172328,0.00842022831260416,1.1591056097290566,0.00839871670084258,1.0142174085129245,0.008384789185627994
2.0937467307902704,0.008534586045032176,1.6749973846322164,0.008463739931216638,1.3958311538601804,0.008425543662002911,1.1964267033087261,0.008402609824119991,1.0468733653951352,0.008387763897350789
2.159053468424564,0.008547125660887294,1.7272427747396513,0.008471685050229558,1.4393689789497095,0.008431031110609844,1.233744839099751,0.00840662819857887,1.079526734212282,0.008390833916561518
2.2243548684783665,0.008560071857707022,1.7794838947826934,0.008479882621701705,1.4829032456522446,0.008436690991184166,1.2710599248447811,0.008410771992105001,1.1121774342391832,0.00839399933404686
2.2896507695145085,0.008573426595380552,1.831720615611607,0.008488333402330359,1.5264338463430058,0.008442523647331746,1.308371868294005,0.00841504137774287,1.1448253847572543,0.008397260243537636
2.354941010109416,0.008587191898522924,1.8839528080875332,0.008497038172821835,1.5699606734062777,0.008448529433218787,1.345680577205381,0.008419436534214775,1.177470505054708,0.008400616741667267
2.4202254288535094,0.008601369857043557,1.9361803430828075,0.008505997738012328,1.613483619235673,0.008454708713766136,1.3829859593448626,0.008423957645269901,1.2101127144267547,0.008404068927881949
2.4855038643515996,0.008615962626729114,1.9884030914812798,0.00851521292702079,1.6570025762343998,0.008461061864552161,1.4202879224866285,0.008428604900050944,1.2427519321757998,0.008407616904303528
2.5507761552232915,0.008630972429859423,2.0406209241786333,0.008524684593349301,1.7005174368155278,0.00846758927200295,1.4575863744133095,0.008433378492975523,1.2753880776116457,0.008411260775933054
2.616042140103379,0.008646401555839726,2.092833712082703,0.008534413615072031,1.7440280934022527,0.008474291333283179,1.4948812229162167,0.008438278623913806,1.3080210700516894,0.00841500065093795
2.681301657642246,0.00866225236185684,2.145041326113797,0.008544400894961082,1.7875344384281642,0.008481168456430748,1.5321723757955692,0.008443305498013913,1.340650828821123,0.008418836639828078
2.746554546506267,0.008678527273546422,2.197243637205014,0.008554647360612979,1.8310363643375116,0.008488221060401039,1.5694597408607243,0.00844845932586442,1.3732772732531335,0.008422768856431354
2.8118006453782005,0.008695228785686222,2.2494405163025606,0.00856515396465459,1.8745337635854673,0.008495449575047762,1.6067432259304004,0.008453740323377505,1.4059003226891003,0.008426797417218164
2.877039792957593,0.008712359462916352,2.3016318343660744,0.008575921684859433,1.9180265286383955,0.008502854441207602,1.6440227388329105,0.008459148711851664,1.4385198964787964,0.008430922441573329
2.942271827961175,0.00872992194047232,2.3538174623689403,0.008586951524333378,1.961514551974117,0.008510436110764763,1.681298187406386,0.008464684718063484,1.4711359139805875,0.00843514405176715
3.007496589123261,0.008747918924944604,2.405997271298609,0.008598244511667744,2.0049977260821743,0.00851819504666304,1.7185694794990065,0.008470348574186756,1.5037482945616305,0.008439462372952086
3.0727139151961493,0.008766353195055894,2.4581711321569197,0.008609801701133074,2.0484759434641,0.008526131722955995,1.7558365229692285,0.0084761405178068,1.5363569575980747,0.008443877533125753
3.137923644950516,0.008785227602471671,2.510338915960413,0.008621624172831457,2.0919490966336776,0.008534246624884563,1.7930992256860092,0.00848206079202407,1.568961822475258,0.00844838966320946
3.2031256171758193,0.008804545072620254,2.5625004937406555,0.008633713032899993,2.135417078117213,0.008542540248901576,1.8303574955290398,0.00848810964538494,1.6015628085879097,0.008452998897050253
3.2683196706806936,0.008824308605545126,2.614655736544555,0.008646069413683798,2.178879780453796,0.008551013102723406,1.867611240388968,0.00849428733190989,1.6341598353403468,0.008457705371331536
