theta,fresnel_refl
0.8940003142479972,0.034286006156637155
0.8971482026784479,0.0345861931303
0.9002960911088986,0.03489208663450389
0.9034439795393493,0.035203793734995714
0.9065918679698,0.03552142356302645
0.9097397564002506,0.035845087356871044
0.9128876448307014,0.03617489850421245
0.9160355332611521,0.03651097258540689
0.9191834216916027,0.036853427417650526
0.9223313101220535,0.03720238310006541
0.9254791985525042,0.037557962059725634
0.9286270869829548,0.037920289098642736
0.9317749754134055,0.03828949144173149
0.9349228638438563,0.038665698785776956
0.9380707522743069,0.03904904334942373
0.9412186407047576,0.03943965992421016
0.9443665291352084,0.039837685926668885
0.947514417565659,0.04024326145151757
0.9506623059961097,0.04065652932596217
0.9538101944265603,0.0410776351651378
0.9569580828570111,0.04150672742871013
0.9601059712874618,0.04194395747866373
0.9632538597179124,0.04238947963830207
0.9664017481483632,0.04284345125248468
0.9695496365788139,0.04330603274912985
0.9726975250092645,0.04377738770200819
0.9758454134397152,0.044257682894855654
0.978993301870166,0.04474708838683504
0.9821411903006166,0.04524577757937405
0.9852890787310673,0.04575392728440985
0.9884369671615181,0.046271717794071465
0.9915848555919687,0.04679933295182914
0.9947327440224194,0.04733696022514483
0.9978806324528701,0.04788479077965391
1.0010285208833207,0.048443019554912925
1.0041764093137715,0.04901184534174678
1.0073242977442223,0.04959147086122964
1.0104721861746728,0.050182102845335676
1.0136200746051236,0.05078395211929572
1.0167679630355744,0.05139723368569623
1.019915851466025,0.05202216681035987
1.0230637398964757,0.052658975110045136
1.0262116283269263,0.05330788664200509
1.029359516757377,0.05396913399544646
1.0325074051878278,0.0546429543849295
1.0356552936182783,0.05532958974575165
1.0388031820487291,0.05602928683135861
1.04195107047918,0.056742297312826186
1.0450989589096304,0.05746887788045977
1.0482468473400812,0.05820929034755673
1.051394735770532,0.05896380175637961
1.0545426242009825,0.05973268448638907
1.0576905126314333,0.0605162163647859
1.060838401061884,0.061314680779412864
1.0639862894923346,0.06212836679406934
1.0671341779227854,0.06295756926629094
1.070282066353236,0.06380258896764936
1.0734299547836867,0.06466373270662838
1.0765778432141375,0.0655413134541322
1.079725731644588,0.06643565047168584
1.0828736200750388,0.067347069442387
1.0860215085054896,0.06827590260467001
1.0891693969359402,0.06922248888894564
1.092317285366391,0.07018717405718061
1.0954651737968417,0.07117031084548217
1.0986130622272923,0.07217225910975555
1.101760950657743,0.07319338597450417
1.1049088390881938,0.0742340659848404
1.1080567275186444,0.07529468126178276
1.1112046159490951,0.076375621660912
1.1143525043795457,0.07747728493446039
1.1175003928099965,0.0786000768969161
1.1206482812404472,0.07974441159421777
1.1237961696708978,0.08091071147662483
1.1269440581013486,0.08209940757534442
1.1300919465317993,0.08331093968300225
1.13323983496225,0.08454575653804505
1.1363877233927007,0.08580431601316474
1.1395356118231514,0.08708708530783545
1.142683500253602,0.08839454114506082
1.1458313886840528,0.08972716997242625
1.1489792771145035,0.09108546816755597
1.152127165544954,0.09246994224807875
1.1552750539754049,0.0938811090862054
1.1584229424058554,0.09531949612802532
1.1615708308363062,0.09678564161763455
1.164718719266757,0.09828009482620487
1.1678666076972075,0.09980341628611386
1.1710144961276583,0.10135617803025204
1.174162384558109,0.10293896383663044
1.1773102729885596,0.10455236947841465
1.1804581614190104,0.10619700297951323
1.1836060498494612,0.1078734848758526
1.1867539382799117,0.10958244848247489
1.1899018267103625,0.11132454016659883
1.1930497151408133,0.11310041962678369
1.1961976035712638,0.11491076017834786
1.1993454920017146,0.11675624904519041
1.2024933804321651,0.11863758765817006
1.205641268862616,0.12055549196020435
1.2087891572930667,0.12251069271825019
1.2119370457235172,0.12450393584233496
1.215084934153968,0.12653598271181316
1.2182328225844188,0.1286076105090232
1.2213807110148693,0.13071961256053155
1.22452859944532,0.13287279868614943
1.2276764878757709,0.1350679955559183
1.2308243763062214,0.1373060470552599
1.2339722647366722,0.1395878146585014
1.237120153167123,0.1419141778109808
1.2402680415975735,0.14428603431995304
1.2434159300280243,0.146704300754521
1.2465638184584749,0.1491699128548179
1.2497117068889256,0.15168382595068264
1.2528595953193764,0.15424701539006663
1.256007483749827,0.15686047697742894
1.2591553721802777,0.15952522742237482
1.2623032606107285,0.16224230479880394
1.265451149041179,0.16501276901484566
1.2685990374716298,0.1678377022938627
1.2717469259020806,0.1707182096668138
1.2748948143325312,0.1736554194762777
1.278042702762982,0.1766504838924489
1.2811905911934327,0.1797045794414218
1.2843384796238833,0.1828189075460957
1.287486368054334,0.18599469508004005
1.2906342564847846,0.189233194934668
1.2937821449152354,0.1925356866000854
1.2969300333456861,0.19590347675998018
1.3000779217761367,0.19933789990094736
1.3032258102065875,0.20284031893663884
1.3063736986370382,0.2064121258471527
1.3095215870674888,0.21005474233408422
1.3126694754979396,0.21376962049167927
1.3158173639283903,0.21755824349453484
1.3189652523588409,0.22142212630232327
1.3221131407892917,0.22536281638201477
1.3252610292197424,0.22938189444809937
1.328408917650193,0.23348097522132366
1.3315568060806438,0.23766170820647559
1.3347046945110943,0.24192577848976285
1.337852582941545,0.24627490755636106
1.3410004713719959,0.25071085412871147
1.3441483598024464,0.25523541502618563
1.3472962482328972,0.2598504260467389
1.350444136663348,0.2645577628712062
1.3535920250937985,0.2693593419909153
1.3567399135242493,0.27425712165931426
1.3598878019547,0.27925310286832855
1.3630356903851506,0.28434933035020415
1.3661835788156014,0.2895478936056035
1.3693314672460521,0.29485092795875206
1.3724793556765027,0.3002606156404729
1.3756272441069535,0.30577918689996186
1.378775132537404,0.3114089211461889
1.3819230209678548,0.3171521481198587
1.3850709093983056,0.32301124909687073
1.3882187978287561,0.32898865812428024
1.391366686259207,0.335086863289779
1.3945145746896577,0.3413084080257565
1.3976624631201082,0.34765589244905265
1.400810351550559,0.3541319747375352
1.4039582399810098,0.3607393725446914
1.4071061284114603,0.3674808644534614
1.410254016841911,0.3743592914705931
1.4134019052723619,0.3813775585628317
1.4165497937028124,0.38853863623632523
1.4196976821332632,0.39584556216067024
1.4228455705637137,0.40330144283906866
1.4259934589941645,0.41090945532614037
1.4291413474246153,0.41867284899497864
1.4322892358550658,0.4265949473551065
1.4354371242855166,0.43467914992305423
1.4385850127159674,0.44292893414733614
1.441732901146418,0.45134785738969196
1.4448807895768687,0.4599395589645139
1.4480286780073195,0.4687077622384578
1.45117656643777,0.4776562767923299
1.4543244548682208,0.4867890006474088
1.4574723432986716,0.4961099225584417
1.4606202317291221,0.505623124375673
1.463768120159573,0.5153327834783218
1.4669160085900235,0.5252431752820395
1.4700638970204742,0.5353586758229912
1.473211785450925,0.54568376442128
1.4763596738813756,0.5562230264265773
1.4795075623118263,0.5669811560489205
1.4826554507422771,0.577962959277755
1.4858033391727277,0.5891733568924469
1.4889512276031784,0.600617387567601
1.4920991160336292,0.612300211076667
1.4952470044640798,0.6242271115974659
1.4983948928945305,0.6364035011234188
1.5015427813249813,0.6488349229843953
1.5046906697554319,0.6615270554813082
1.5078385581858826,0.6744857156387163
1.5109864466163332,0.6877168630798836
1.514134335046784,0.7012266040289612
1.5172822234772347,0.7150211954451094
1.5204301119076853,0.7291070492936329
1.523578000338136,0.7434907369593831
1.5267258887685868,0.7581789938079251
1.5298737771990374,0.7731787239002064
1.5330216656294882,0.7884970048667106
1.536169554059939,0.8041410929473312
1.5393174424903895,0.8201184282034941
1.5424653309208403,0.8364366399093395
1.545613219351291,0.8531035521290451
1.5487611077817416,0.8701271894877449
1.5519089962121924,0.8875157831437817
1.555056884642643,0.9052777769703853
1.5582047730730937,0.9234218339552733
1.5613526615035445,0.9419568428269853
1.564500549933995,0.9608919249172332
1.5676484383644458,0.9802364412689307
1.5707963267948966,0.9999999365404914
