theta_a,prob
0.865669312862919,0.0046359123949407674
0.8688172012733296,0.004649174407288579
0.8719650896837402,0.004662016906656015
0.8751129780941508,0.004674426335692955
0.8782608665045615,0.004686388887834056
0.8814087549149721,0.004697890507832201
0.8845566433253826,0.004708916892643291
0.8877045317357933,0.004719453492685571
0.8908524201462039,0.0047294855134976345
0.8940003085566145,0.004738997917820506
0.8971481969670251,0.0047479754281300295
0.9002960853774358,0.004756402529647188
0.9034439737878464,0.004764263473854898
0.9065918621982569,0.004771542282551105
0.9097397506086676,0.004778222752469167
0.9128876390190782,0.004784288460497698
0.9160355274294888,0.004789722769533248
0.9191834158398995,0.004794508835000456
0.9223313042503101,0.004798629612075533
0.9254791926607207,0.004802067863650126
0.9286270810711312,0.004804806169073946
0.9317749694815419,0.004806826933715641
0.9349228578919525,0.00480811239938275
0.9380707463023631,0.004808644655642678
0.9412186347127738,0.0048084056520878195
0.9443665231231844,0.004807377211589148
0.947514411533595,0.004805541044583638
0.9506622999440055,0.004802878764441951
0.9538101883544162,0.004799371903963787
0.9569580767648268,0.004795001933049254
0.9601059651752374,0.004789750277595391
0.9632538535856481,0.00478359833966768
0.9664017419960587,0.004776527518997137
0.9695496304064692,0.004768519235853809
0.9726975188168799,0.004759554955348077
0.9758454072272905,0.004749616213211158
0.9789932956377011,0.004738684643106283
0.9821411840481117,0.004726742005521649
0.9852890724585224,0.004713770218296002
0.988436960868933,0.004699751388826667
0.9915848492793435,0.004684667848009162
0.9947327376897542,0.004668502185955842
0.9978806261001648,0.004651237289539677
1.0010285145105755,0.004632856381806916
1.004176402920986,0.00461334306330006
1.0073242913313967,0.0045926813553295994
1.0104721797418073,0.004570855745229502
1.0136200681522178,0.004547851233627498
1.0167679565626284,0.004523653383756622
1.019915844973039,0.004498248372829352
1.0230637333834498,0.004471623045489739
1.0262116217938604,0.004443764969352453
1.029359510204271,0.004414662492630206
1.0325073986146815,0.004384304803842901
1.0356552870250921,0.004352681993592763
1.0388031754355027,0.004319785118379658
1.0419510638459133,0.0042856062664198375
1.045098952256324,0.004250138625419244
1.0482468406667347,0.0042133765522393484
1.0513947290771453,0.004175315644379044
1.0545426174875558,0.004135952813180669
1.0576905058979664,0.004095286358651192
